SampleID,Az_true,El_true,AzSector,ElSector,Sector,MUSIC_Az,MUSIC_El,GCC_Angle,ILD_dB,RMS_mean,FFT_PeakFreq,SpecEntropyNorm
113,-69.7408165128132,13.7098210670327,Az_-70to-60,El_10to20,Az_-70to-60_El_10to20,-70,14,13.7569395751379,4.2801238128603e-05-5.59901016107738i,0.311615660030224+2.261366854793e-06i,1217.34375,0.741671644746489
114,-68.5357514627554,18.3195721706319,Az_-70to-60,El_10to20,Az_-70to-60_El_10to20,-69,16,18.0276449838055,-0.0114674316535641-5.50274469813046i,0.31348475277267+5.46642815299203e-05i,1096.7578125,0.739082623358294
115,-68.852628570061,17.3989615615266,Az_-70to-60,El_10to20,Az_-70to-60_El_10to20,-68,13,17.5520391426768,0.0108125789321563-5.37267505091165i,0.306063248567075+7.76281444129848e-05i,904.39453125,0.742149037959572
116,-64.7951602095814,11.2169674826876,Az_-70to-60,El_10to20,Az_-70to-60_El_10to20,-65,11,11.1621518439243,-0.00972745042630868-6.53468616203076i,0.303384605032296+3.30615622878144e-06i,1662.36328125,0.738608620982881
117,-66.1831806492306,18.4363577895436,Az_-70to-60,El_10to20,Az_-70to-60_El_10to20,-67,18,18.413944438447,-0.00130395091109304-7.39527257971736i,0.298692610341823-0.000160910149274551i,602.9296875,0.739575851897677
118,-63.3200007281237,14.3451903539226,Az_-70to-60,El_10to20,Az_-70to-60_El_10to20,-63,14,14.4054882667633,0.0113425435935523-7.39778538204056i,0.296793722810558+6.32058547528486e-05i,1685.33203125,0.740489348495761
119,-65.3730342542245,16.8048925716815,Az_-70to-60,El_10to20,Az_-70to-60_El_10to20,-66,17,16.7422263073177,0.00686074883385664-6.19283518013285i,0.308022222128985-2.18967391705099e-05i,531.15234375,0.741197591601452
120,-60.7276023228403,23.8739041133269,Az_-70to-60,El_20to30,Az_-70to-60_El_20to30,-61,27,23.7680739370604,-0.0287283516775019-5.92753176447337i,0.304922032190923+0.000137599894811595i,895.78125,0.737877659526432
121,-63.3378680025739,27.531889385438,Az_-70to-60,El_20to30,Az_-70to-60_El_20to30,-64,23,27.6401677283243,0.0139521295757448-6.46918321998607i,0.304580366978231-0.000467604895948381i,700.546875,0.738285636749132
122,-67.8095799796092,27.2440847449733,Az_-70to-60,El_20to30,Az_-70to-60_El_20to30,-68,27,27.160414885154,-0.0101196794061289-5.52701797488898i,0.304121903048368-3.71709648629703e-05i,1693.9453125,0.73633665111754
123,-67.6369627732059,23.5167284787343,Az_-70to-60,El_20to30,Az_-70to-60_El_20to30,-67,24,23.7280291259604,0.010257487297074-7.27347806441509i,0.289944541840199+6.15896228485374e-05i,1372.3828125,0.738233320723102
124,-62.9756176757608,29.9965361213533,Az_-70to-60,El_20to30,Az_-70to-60_El_20to30,-63,30,29.8205416248931,-0.00392238281898663-6.02682999272826i,0.305420980652901-8.68185006631522e-05i,2136.09375,0.740312505257886
125,-64.1663270196218,21.3689362447211,Az_-70to-60,El_20to30,Az_-70to-60_El_20to30,-64,22,21.3540623158556,-0.00177381558862103-7.19473958161315i,0.295434203379297-4.60681291998971e-05i,2440.4296875,0.738453979587262
126,-67.0366576673618,21.9455766460001,Az_-70to-60,El_20to30,Az_-70to-60_El_20to30,-68,21,22.0064160629151,-0.00353919128688337-5.61886064495302i,0.310673761992273+0.000149358741889268i,1188.6328125,0.742727244717895
127,-65.8051473228177,27.452359829638,Az_-70to-60,El_20to30,Az_-70to-60_El_20to30,-67,30,27.6979839357044,-0.00189108062246947-5.16824891132806i,0.316320207947693-7.32541851553442e-05i,674.70703125,0.739778104982953
128,-65.738655952392,20.4944712508853,Az_-70to-60,El_20to30,Az_-70to-60_El_20to30,-65,21,20.4451119295251,-0.0139168196263584-6.12599245052959i,0.306061969688617-0.00017678563468608i,2118.8671875,0.740767357961519
129,-68.7749843238108,25.9889825554551,Az_-70to-60,El_20to30,Az_-70to-60_El_20to30,-69,23,26.1670333458155,-0.0396230760221952-5.40391997951162i,0.315355571022924+0.000264062193572501i,2477.75390625,0.743673855945357
130,-63.0949684552204,35.1570783787068,Az_-70to-60,El_30to40,Az_-70to-60_El_30to40,-63,34,35.2345839737577,0.00155324455558791-4.33824156093884i,0.317617181888842-8.66906674624815e-05i,755.09765625,0.741036977944488
131,-61.2106535984204,32.1176338843304,Az_-70to-60,El_30to40,Az_-70to-60_El_30to40,-62,32,31.9473519684769,-0.00382896015975805-5.72251693486688i,0.309682173810162-7.45907198438783e-05i,1946.6015625,0.736924700890704
132,-64.7658801022472,30.1034496141328,Az_-70to-60,El_30to40,Az_-70to-60_El_30to40,-65,27,29.932247444354,-0.00354047371732578-5.51868450746607i,0.313005526972751+0.000559652131487981i,473.73046875,0.742177365625648
133,-64.9741794665855,34.108345376128,Az_-70to-60,El_30to40,Az_-70to-60_El_30to40,-64,34,34.2213185565973,0.0115745974787147-6.17592381402405i,0.30573170194925+0.000293872641507022i,2357.16796875,0.739813297962479
134,-68.0668979988209,34.1185755249644,Az_-70to-60,El_30to40,Az_-70to-60_El_30to40,-68,34,34.1841601527481,0.000946979556183146-5.57808400088253i,0.310293491994877+6.71060135322421e-05i,2029.86328125,0.73857209320918
135,-60.3726708922417,35.0580168009125,Az_-70to-60,El_30to40,Az_-70to-60_El_30to40,-61,36,35.0006057370544,0.00020320001478777-5.13354744740021i,0.316649842238155-3.53836919168848e-06i,999.140625,0.737422683765222
136,-65.2311665417088,37.3375159537191,Az_-70to-60,El_30to40,Az_-70to-60_El_30to40,-66,36,37.2250831451451,0.0137402130042177-4.49465974842508i,0.316347569166886+6.91054719111073e-05i,1010.625,0.740626978883826
137,-61.35007532187,37.7646516229361,Az_-70to-60,El_30to40,Az_-70to-60_El_30to40,-62,37,38.3904160826262,-0.00200929313415323-4.98527882410104i,0.314589594341184+0.000302659258532845i,1892.05078125,0.739096905669105
138,-68.6172679958988,34.4482043168037,Az_-70to-60,El_30to40,Az_-70to-60_El_30to40,-68,35,34.2531929409613,-0.0139281296168643-5.9062149088704i,0.304867826760469+0.000113454215376396i,1903.53515625,0.736071338002882
139,-69.3447765117813,39.6036400779398,Az_-70to-60,El_30to40,Az_-70to-60_El_30to40,-68,39,39.8029663341097,-0.00884376943640324-4.95256535162542i,0.31508299795869+0.000274618415470052i,2015.5078125,0.742425262675978
140,-68.0784079049909,42.20503861142,Az_-70to-60,El_40to50,Az_-70to-60_El_40to50,-68,42,42.214189999751,-0.00387737473204321-5.89147757071648i,0.303287376717857+2.16459721605403e-05i,2446.171875,0.74215634271867
141,-61.0626044884979,41.8214199002526,Az_-70to-60,El_40to50,Az_-70to-60_El_40to50,-61,43,41.9109132672135,-0.0200129786133649-5.73591332099885i,0.307753435737337-2.86260146267758e-06i,1538.90625,0.738289194115141
142,-60.6725033720488,42.7295591114198,Az_-70to-60,El_40to50,Az_-70to-60_El_40to50,-61,43,42.5400105261795,-0.0202459303028601-5.26561852232613i,0.314655962943608+0.000310042982090156i,746.484375,0.737913918325907
143,-63.6244839915645,43.4602654151625,Az_-70to-60,El_40to50,Az_-70to-60_El_40to50,-65,44,43.3821056921705,-0.0076341080713173-4.53898078847482i,0.31198007256761-4.74750681931785e-05i,2084.4140625,0.74091517361118
144,-68.0327324328853,40.8044784947043,Az_-70to-60,El_40to50,Az_-70to-60_El_40to50,-68,40,40.6654623498096,0.00272770098106001-5.99338187580419i,0.308996206353071+0.000306266393121445i,1814.53125,0.738257150847857
145,-68.1309209590189,42.6216067959715,Az_-70to-60,El_40to50,Az_-70to-60_El_40to50,-67,44,42.571838297235,0.00368619914871405-5.91795892691747i,0.31446288429787-0.000309436039105736i,479.47265625,0.733372741114749
146,-64.3819424164177,43.0914088990627,Az_-70to-60,El_40to50,Az_-70to-60_El_40to50,-64,43,42.9054703544021,-0.00304061167449567-4.27057581837595i,0.314026291149494+4.96315474539412e-05i,1441.2890625,0.739591205959578
147,-66.5582141243609,42.6472547803076,Az_-70to-60,El_40to50,Az_-70to-60_El_40to50,-66,42,42.6031748710302,0.000988576300450286-4.7248719139001i,0.311279859238725-5.92573129536526e-05i,1202.98828125,0.740185011520084
148,-66.8977910028961,41.4242354761994,Az_-70to-60,El_40to50,Az_-70to-60_El_40to50,-67,43,41.5605376790662,0.0170257416358004-5.51418108065781i,0.310963157684631+3.01999279262027e-05i,1771.46484375,0.739929664119406
149,-60.4379230247742,42.9854982131678,Az_-70to-60,El_40to50,Az_-70to-60_El_40to50,-61,42,42.8123655676587,0.0132931196954078-5.0295186040099i,0.319268061961223+0.000116210604954266i,1464.2578125,0.738903476335176
150,-50.7639831052035,8.93545765411261,Az_-60to-50,El_0to10,Az_-60to-50_El_0to10,-51,6,9.04711395517687,-0.0105080039120672-4.88450325831476i,0.307674759890478-0.000128360791298111i,1639.39453125,0.740812403300251
151,-52.1298501462697,7.60360730643185,Az_-60to-50,El_0to10,Az_-60to-50_El_0to10,-52,-0,7.72082386138614,-0.0155595040806597-6.82252781185663i,0.288069243135838+1.14961982990644e-05i,614.4140625,0.742040431915106
152,-57.1095867421886,1.45484050191089,Az_-60to-50,El_0to10,Az_-60to-50_El_0to10,-57,4,1.32550700478705,-0.0193653674396718-5.0206403241879i,0.316865363715441+0.000136384665791224i,2299.74609375,0.73396419868687
153,-55.8470089019614,6.62539172711254,Az_-60to-50,El_0to10,Az_-60to-50_El_0to10,-56,-0,6.73630169006665,-0.0120652459772854-7.14733769181845i,0.284324305581285-4.43691358608528e-05i,490.95703125,0.744319989576314
154,-51.653854212494,6.74202057711505,Az_-60to-50,El_0to10,Az_-60to-50_El_0to10,-52,4,6.83141144810393,0.011522009731399-6.22229377978607i,0.300009436371197+8.45171637424147e-05i,1217.34375,0.73913004570816
155,-50.0809292236384,3.31462595265872,Az_-60to-50,El_0to10,Az_-60to-50_El_0to10,-50,2,3.21853048683601,-7.25026272576505e-05-5.65587213105963i,0.305855614553418+0.000179671917631505i,2311.23046875,0.73676124572565
156,-56.7502948917165,8.91761378590968,Az_-60to-50,El_0to10,Az_-60to-50_El_0to10,-57,8,8.88215320041183,0.00206441405639395-5.12557869592805i,0.312211992460846-3.99035756727881e-05i,1992.5390625,0.738106332142676
157,-58.6490179682558,9.24391740576077,Az_-60to-50,El_0to10,Az_-60to-50_El_0to10,-59,11,9.18494807864735,-0.00603584040538906-5.54586221248299i,0.31289134281043-3.95396043937415e-05i,1375.25390625,0.73716517077324
158,-50.3271328772012,0.325160371366174,Az_-60to-50,El_0to10,Az_-60to-50_El_0to10,-50,8,0.282058590348747,-0.00309993206927378-5.17725305242967i,0.301756545406627-0.000163172099236095i,867.0703125,0.739136575566218
159,-53.8953283424422,8.1009099707864,Az_-60to-50,El_0to10,Az_-60to-50_El_0to10,-53,8,8.01226897894341,0.034687847514706-6.82585088562057i,0.291576725443596-0.00021503395337219i,1599.19921875,0.73722633815584
160,-56.7437979473103,10.964680892138,Az_-60to-50,El_10to20,Az_-60to-50_El_10to20,-57,7,10.7376093167347,-0.0044566117630492-6.06948058851588i,0.30194784016005+6.72597110745743e-05i,987.65625,0.740237231914825
161,-55.7545525437413,13.8412792814205,Az_-60to-50,El_10to20,Az_-60to-50_El_10to20,-55,14,13.8668853099218,-0.0124562221234493-5.49291889790235i,0.302329655986891-5.80099037337939e-05i,1306.34765625,0.739681083405999
162,-59.5213000828117,17.916994728963,Az_-60to-50,El_10to20,Az_-60to-50_El_10to20,-60,21,17.7194803146357,-0.0141911494352906-5.96869211186812i,0.310388268810104+6.17560018850855e-05i,2233.7109375,0.740440742155528
163,-56.767340019536,15.6517043953675,Az_-60to-50,El_10to20,Az_-60to-50_El_10to20,-56,13,15.6120435093026,0.0268843458052626-5.93162941797226i,0.30563652954816+0.000377609673172595i,2202.12890625,0.740051085991702
164,-52.5881178633896,14.0980203059516,Az_-60to-50,El_10to20,Az_-60to-50_El_10to20,-52,9,13.9326012950335,-0.00418321002540741-5.00630248349308i,0.308525172501567+9.38597470252767e-07i,2647.1484375,0.740982501360143
165,-54.2686895052413,11.768245219576,Az_-60to-50,El_10to20,Az_-60to-50_El_10to20,-55,-0,11.7060390045158,0.0137895727750522-4.78521132797642i,0.301672685811474+0.000115360526497917i,1860.46875,0.738302477688948
166,-54.8611246137783,15.7285278298236,Az_-60to-50,El_10to20,Az_-60to-50_El_10to20,-55,14,15.7292804025539,0.000933393580565275-4.87345244053446i,0.303857177089976-0.000142402643503445i,2328.45703125,0.743403165817187
167,-50.6000039262536,13.0230876308654,Az_-60to-50,El_10to20,Az_-60to-50_El_10to20,-51,17,12.8896538040048,-0.0140642677163848-5.4751947398587i,0.303421059841156-0.000233694042449953i,1033.59375,0.737937696356627
168,-50.233950941552,19.3151906370604,Az_-60to-50,El_10to20,Az_-60to-50_El_10to20,-48,18,19.3761967152782,0.0227472819024748-4.88034862140306i,0.312788075600857-0.000134825275677451i,508.18359375,0.740531726448599
169,-52.6544704537886,13.9313957836584,Az_-60to-50,El_10to20,Az_-60to-50_El_10to20,-53,15,13.9106411779267,2.17758002777338e-05-5.22836055165128i,0.308617693859843+2.66435869101661e-05i,1349.4140625,0.739573934717335
170,-55.5920150631311,24.4033925334248,Az_-60to-50,El_20to30,Az_-60to-50_El_20to30,-56,25,24.4280460518487,-0.0131036710944669-6.20816045529456i,0.294662875088801+5.13536664781475e-05i,617.28515625,0.73959106330879
171,-50.388940546233,28.1894836198774,Az_-60to-50,El_20to30,Az_-60to-50_El_20to30,-50,28,28.187301795363,0.0111448550208016-5.54688416348619i,0.305510938527891-4.97404256180334e-05i,1828.88671875,0.734179530017063
172,-54.3751432594393,26.6651938019771,Az_-60to-50,El_20to30,Az_-60to-50_El_20to30,-55,24,26.4591226184274,0.0046366612365425-4.66321634498291i,0.309955528024643-0.000118838451065362i,396.2109375,0.739492079635486
173,-52.1694986721129,26.8169163541469,Az_-60to-50,El_20to30,Az_-60to-50_El_20to30,-51,26,26.6636045668723,0.0105114260315273-5.34160662990601i,0.302331783179123+0.000254539346791267i,1567.6171875,0.741731791988443
174,-52.9376488221029,29.9581657151994,Az_-60to-50,El_20to30,Az_-60to-50_El_20to30,-55,29,29.9224008447284,-0.0206342917928618-4.98533168561309i,0.305834482233502+6.52029189001854e-05i,2253.80859375,0.741119559275801
175,-51.9999142908216,25.6350248175672,Az_-60to-50,El_20to30,Az_-60to-50_El_20to30,-51,26,25.6547722931751,-0.020729192090955-5.00411473694472i,0.311545080549501+3.75731355671746e-05i,1518.80859375,0.740810873520893
176,-59.1523166286663,25.8001692676483,Az_-60to-50,El_20to30,Az_-60to-50_El_20to30,-59,25,25.6992419883935,-0.042494506631326-5.01905679081638i,0.305861965640313+0.000110150333463295i,2210.7421875,0.742073151852834
177,-58.5534296565981,28.2216117993973,Az_-60to-50,El_20to30,Az_-60to-50_El_20to30,-59,28,28.2342754570841,-0.00271379287292676-4.59687595559865i,0.319374541180654+0.000314986114500121i,2018.37890625,0.737342479574702
178,-53.6187956029695,26.7606452340949,Az_-60to-50,El_20to30,Az_-60to-50_El_20to30,-54,30,26.5432846431274,-0.00895789487178555-4.33443912373393i,0.310978769625396-2.32373220512352e-05i,910.13671875,0.741378966080831
179,-54.3759441905486,26.2012755841504,Az_-60to-50,El_20to30,Az_-60to-50_El_20to30,-55,29,26.3093946688204,-0.00326302488388461-4.86272967334923i,0.307173873136697-0.000224528644981556i,1102.5,0.737593136054571
180,-54.2616982792528,36.9940927921228,Az_-60to-50,El_30to40,Az_-60to-50_El_30to40,-53,36,37.2106116525365,-0.0247050216078301-4.79332442808967i,0.312375959727383-0.000316068538569469i,875.68359375,0.737837166536971
181,-59.2887444379246,33.4790538310299,Az_-60to-50,El_30to40,Az_-60to-50_El_30to40,-59,35,33.6794350423381,-0.0155190028462118-5.86442006696032i,0.310245861455409-7.91955892645579e-06i,1828.88671875,0.740738844794285
182,-51.6839291434445,30.2057505185302,Az_-60to-50,El_30to40,Az_-60to-50_El_30to40,-51,30,30.1330789426174,0.00131968555378489-4.65239919454191i,0.325969686117664-5.18022507228419e-05i,2532.3046875,0.737433194267199
183,-58.0333148354832,33.0541981350598,Az_-60to-50,El_30to40,Az_-60to-50_El_30to40,-57,34,33.0546975502756,-0.00380375920478498-4.54148125974951i,0.321423183609226-0.000120972638094206i,410.56640625,0.738584290070523
184,-53.2290516460513,37.8341187597423,Az_-60to-50,El_30to40,Az_-60to-50_El_30to40,-55,38,38.0241407373567,-0.00775190493258813-4.31951341809928i,0.31762672471276-6.83989959469194e-05i,1843.2421875,0.740263773647996
185,-57.4654281665142,37.0701813742935,Az_-60to-50,El_30to40,Az_-60to-50_El_30to40,-57,36,37.074707870798,0.00354994647122666-5.49175549294989i,0.31529521163961-0.000298308481640551i,809.6484375,0.735413739906194
186,-56.1924662538573,37.4686444847474,Az_-60to-50,El_30to40,Az_-60to-50_El_30to40,-58,39,37.2750715627702,0.0134022866898048-5.23810316419607i,0.309343877655206+4.04302138133361e-05i,700.546875,0.742042760202422
187,-57.3184610113232,34.8136823773644,Az_-60to-50,El_30to40,Az_-60to-50_El_30to40,-57,35,34.8435968603115,0.010894554714805-4.52052549286386i,0.323859746280974-4.59610283694498e-05i,852.71484375,0.737181175762161
188,-57.2159312612092,31.849333895372,Az_-60to-50,El_30to40,Az_-60to-50_El_30to40,-56,31,32.1050365562381,-0.00431938524170981-4.8259389571599i,0.31352650860319+0.000206004866047681i,2572.5,0.741568628188993
189,-56.6076042964709,36.2054361860999,Az_-60to-50,El_30to40,Az_-60to-50_El_30to40,-56,37,36.1869863066092,-0.0102373868902203-5.66849797113183i,0.309106438660172+8.24926510225449e-06i,373.2421875,0.739523827565491
190,-59.9386698912096,44.2175414085132,Az_-60to-50,El_40to50,Az_-60to-50_El_40to50,-60,44,44.4341994303861,0.0139389997330501-5.3590684066894i,0.302206713255233+3.53216453840635e-05i,1432.67578125,0.736656880757702
191,-57.1099842087254,41.1380966354779,Az_-60to-50,El_40to50,Az_-60to-50_El_40to50,-57,41,41.2692115362278,0.00148577195825388-3.93859785914913i,0.318915823839152-9.67445985056159e-05i,2012.63671875,0.739465190743139
192,-59.9293649678703,43.4490457827333,Az_-60to-50,El_40to50,Az_-60to-50_El_40to50,-60,42,43.4184615214873,0.0150980280037744-4.9828166754343i,0.308115550612309-0.000253741074239755i,743.61328125,0.737342015300617
193,-52.2310685366906,44.658931515749,Az_-60to-50,El_40to50,Az_-60to-50_El_40to50,-52,44,44.7702011300793,0.00454331202896084-3.54724313561497i,0.319571273422731-6.06617988523073e-06i,505.3125,0.73679840726623
194,-56.0350779339534,42.9044436666151,Az_-60to-50,El_40to50,Az_-60to-50_El_40to50,-56,43,42.8549228000404,-0.00950014196718066-4.74374713966253i,0.316116078885337+0.000140836580523003i,2540.91796875,0.739083982466587
195,-57.2669404375612,45.1244927519903,Az_-60to-50,El_40to50,Az_-60to-50_El_40to50,-59,43,44.8743679164853,0.00848110331341449-3.70407526855799i,0.317169364797099+0.000200879797330678i,1157.05078125,0.739362186359909
196,-56.0514379936884,44.6148193757386,Az_-60to-50,El_40to50,Az_-60to-50_El_40to50,-56,44,44.2416729930719,0.00210758331451357-4.45542117396173i,0.309936351295323-0.000149636215104498i,2592.59765625,0.741989162149342
197,-59.3303100164562,41.024396706652,Az_-60to-50,El_40to50,Az_-60to-50_El_40to50,-57,40,40.9399689111578,0.0181180436121471-4.68430397675325i,0.313255852668445-0.000127786329195773i,1113.984375,0.739911644271434
198,-55.1802740751836,40.56451700015,Az_-60to-50,El_40to50,Az_-60to-50_El_40to50,-56,42,40.641159036237,-0.0157645979786838-4.8442094976799i,0.30465166694115-0.000418192169352898i,2179.16015625,0.740876940719735
199,-54.9843252494049,43.3211234087906,Az_-60to-50,El_40to50,Az_-60to-50_El_40to50,-56,44,43.4965650695743,-0.00374867989896161-4.36278802791296i,0.324018617151488+0.000110051204097759i,2159.0625,0.74038216642943
200,-40.3600896873717,4.75289705753759,Az_-50to-40,El_0to10,Az_-50to-40_El_0to10,-41,-0,4.74150945767148,0.00932651754407648-3.99950822508286i,0.302395964552273-1.63112043006647e-05i,987.65625,0.738408026369394
201,-48.4152465710061,6.56964127321891,Az_-50to-40,El_0to10,Az_-50to-40_El_0to10,-49,9,6.40263355330395,0.0021276568092915-5.40863382555912i,0.305535229610425-0.000158933833606392i,539.765625,0.737711719950716
202,-43.2590664725215,7.61694426875385,Az_-50to-40,El_0to10,Az_-50to-40_El_0to10,-43,4,7.53130027666596,0.00390182100852984-5.90089313551693i,0.29553739711063+0.000249827488418876i,2121.73828125,0.738101254101511
203,-48.383653920429,5.37425025276686,Az_-50to-40,El_0to10,Az_-50to-40_El_0to10,-48,11,5.32915155012373,-0.00078572173891273-4.89398303863197i,0.297691474023358+0.000130060471532016i,1251.796875,0.742201493236541
204,-40.662734396071,4.84917806924851,Az_-50to-40,El_0to10,Az_-50to-40_El_0to10,-40,-0,4.4658692685921,0.0123495276872788-5.6464760954629i,0.286741825861926+0.000102372506350402i,1834.62890625,0.740559885933801
205,-48.3832542648969,7.5083751562045,Az_-50to-40,El_0to10,Az_-50to-40_El_0to10,-48,4,7.37447933920372,-0.00646479176817397-5.29876625932778i,0.294768338699187+0.000105705672686335i,663.22265625,0.739666852163046
206,-45.7659403562754,9.31499975230087,Az_-50to-40,El_0to10,Az_-50to-40_El_0to10,-45,-0,9.41067438596888,-0.00147147727104309-4.75337773609455i,0.307228440475154+3.71613873846183e-05i,1673.84765625,0.73966761435409
207,-43.4894557124508,9.00219248412966,Az_-50to-40,El_0to10,Az_-50to-40_El_0to10,-43,9,9.09350324415295,-0.00605108935033755-4.38239384073612i,0.310092993438834-4.7615162329151e-05i,867.0703125,0.739517328069886
208,-46.7152024247985,8.58860909385217,Az_-50to-40,El_0to10,Az_-50to-40_El_0to10,-48,12,8.39148619684666,-0.00696600188278734-4.99106105075068i,0.315039265312101-0.000356069850478376i,1464.2578125,0.74246596737108
209,-40.4134199086935,4.87980893915489,Az_-50to-40,El_0to10,Az_-50to-40_El_0to10,-40,-0,4.89155477536047,0.00783648348194318-4.69298449631785i,0.297250921730036-6.60822648139783e-05i,2150.44921875,0.742750444360324
210,-49.5445208967771,16.6608678327576,Az_-50to-40,El_10to20,Az_-50to-40_El_10to20,-50,16,16.3538304165668,0.019730217722466-4.6129307437235i,0.310473565647541-0.000270520309993465i,2308.359375,0.740256039488888
